NIM,FAKULTAS,PROGRAM STUDI,JALUR,PROVINSI,PENGHASILAN,JK,Pendidikan
6662190097,FISIP,Ilmu Komunikasi,2_SBMPTN,Banten,6) > 10.000.000,L,08_S1
6662190107,FISIP,Ilmu Komunikasi,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,L,08_S1
6662190120,FISIP,Ilmu Komunikasi,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,08_S1
6662190131,FISIP,Ilmu Komunikasi,3_SMMPTN,Jawa Barat,2) 500.000 - 2.000.000,L,08_S1
6662190140,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,08_S1
6662190144,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
6662190145,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
6662190146,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,1) <= 500.000,P,08_S1
6662190148,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
6662190151,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
6662190153,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,08_S1
6662190154,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,08_S1
6662190155,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,08_S1
6662190156,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,08_S1
6662190158,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,08_S1
6662190159,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,08_S1
6662190161,FISIP,Ilmu Komunikasi,3_SMMPTN,Dki Jakarta,5) 5.000.000 - 10.000.000,L,08_S1
6662190163,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,6) > 10.000.000,L,08_S1
6662190166,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,08_S1
6662190167,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,L,08_S1
6662190169,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
6662190171,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
6662190177,FISIP,Ilmu Komunikasi,3_SMMPTN,Dki Jakarta,6) > 10.000.000,L,08_S1
6662190185,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,6) > 10.000.000,P,08_S1
6662190186,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,6) > 10.000.000,L,08_S1
6662190187,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,08_S1
6662190193,FISIP,Ilmu Komunikasi,3_SMMPTN,Banten,2) 500.000 - 2.000.000,L,08_S1
